# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-03-16 13:43:47 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03331500 TIPPECANOE RIVER NEAR ORA, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03331500
#            TS   parameter     statistic     Description
#         51588       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=03331500&ts_ids=51588]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51588_00060_00003	51588_00060_00003_cd
USGS	03331500	1945-07-26	516	A
USGS	03331500	1945-07-27	478	A
USGS	03331500	1945-07-28	417	A
USGS	03331500	1945-07-29	393	A
USGS	03331500	1945-07-30	405	A
USGS	03331500	1945-07-31	429	A
USGS	03331500	1945-08-01	888	A
USGS	03331500	1945-08-02	1500	A
USGS	03331500	1945-08-03	1600	A
USGS	03331500	1945-08-04	1450	A
USGS	03331500	1945-08-05	1290	A
USGS	03331500	1945-08-06	1210	A
USGS	03331500	1945-08-07	1250	A
USGS	03331500	1945-08-08	1130	A
USGS	03331500	1945-08-09	990	A
USGS	03331500	1945-08-10	855	A
USGS	03331500	1945-08-11	765	A
USGS	03331500	1945-08-12	720	A
USGS	03331500	1945-08-13	690	A
USGS	03331500	1945-08-14	645	A
USGS	03331500	1945-08-15	660	A
USGS	03331500	1945-08-16	660	A
USGS	03331500	1945-08-17	585	A
USGS	03331500	1945-08-18	555	A
USGS	03331500	1945-08-19	528	A
USGS	03331500	1945-08-20	528	A
USGS	03331500	1945-08-21	542	A
USGS	03331500	1945-08-22	542	A
USGS	03331500	1945-08-23	516	A
USGS	03331500	1945-08-24	490	A
USGS	03331500	1945-08-25	466	A
USGS	03331500	1945-08-26	441	A
USGS	03331500	1945-08-27	405	A
USGS	03331500	1945-08-28	393	A
USGS	03331500	1945-08-29	369	A
USGS	03331500	1945-08-30	357	A
USGS	03331500	1945-08-31	381	A
USGS	03331500	1945-09-01	645	A
USGS	03331500	1945-09-02	765	A
USGS	03331500	1945-09-03	720	A
USGS	03331500	1945-09-04	705	A
USGS	03331500	1945-09-05	705	A
USGS	03331500	1945-09-06	660	A
USGS	03331500	1945-09-07	585	A
USGS	03331500	1945-09-08	542	A
USGS	03331500	1945-09-09	555	A
USGS	03331500	1945-09-10	478	A
USGS	03331500	1945-09-11	429	A
USGS	03331500	1945-09-12	393	A
USGS	03331500	1945-09-13	393	A
USGS	03331500	1945-09-14	405	A
USGS	03331500	1945-09-15	441	A
USGS	03331500	1945-09-16	429	A
USGS	03331500	1945-09-17	393	A
USGS	03331500	1945-09-18	369	A
USGS	03331500	1945-09-19	357	A
USGS	03331500	1945-09-20	357	A
USGS	03331500	1945-09-21	369	A
USGS	03331500	1945-09-22	369	A
USGS	03331500	1945-09-23	369	A
USGS	03331500	1945-09-24	466	A
USGS	03331500	1945-09-25	630	A
USGS	03331500	1945-09-26	855	A
USGS	03331500	1945-09-27	825	A
USGS	03331500	1945-09-28	825	A
USGS	03331500	1945-09-29	1020	A
USGS	03331500	1945-09-30	1370	A
USGS	03331500	1945-10-01	1920	A
USGS	03331500	1945-10-02	2440	A
USGS	03331500	1945-10-03	2860	A
USGS	03331500	1945-10-04	3170	A
USGS	03331500	1945-10-05	3010	A
USGS	03331500	1945-10-06	2720	A
USGS	03331500	1945-10-07	2380	A
USGS	03331500	1945-10-08	2080	A
USGS	03331500	1945-10-09	1920	A
USGS	03331500	1945-10-10	1720	A
USGS	03331500	1945-10-11	1520	A
USGS	03331500	1945-10-12	1360	A
USGS	03331500	1945-10-13	1240	A
USGS	03331500	1945-10-14	1120	A
USGS	03331500	1945-10-15	1010	A
USGS	03331500	1945-10-16	940	A
USGS	03331500	1945-10-17	870	A
USGS	03331500	1945-10-18	835	A
USGS	03331500	1945-10-19	785	A
USGS	03331500	1945-10-20	755	A
USGS	03331500	1945-10-21	725	A
USGS	03331500	1945-10-22	800	A
USGS	03331500	1945-10-23	905	A
USGS	03331500	1945-10-24	870	A
USGS	03331500	1945-10-25	818	A
USGS	03331500	1945-10-26	770	A
USGS	03331500	1945-10-27	740	A
USGS	03331500	1945-10-28	710	A
USGS	03331500	1945-10-29	680	A
USGS	03331500	1945-10-30	680	A
USGS	03331500	1945-10-31	650	A
USGS	03331500	1945-11-01	635	A
USGS	03331500	1945-11-02	620	A
USGS	03331500	1945-11-03	635	A
USGS	03331500	1945-11-04	605	A
USGS	03331500	1945-11-05	590	A
USGS	03331500	1945-11-06	575	A
USGS	03331500	1945-11-07	560	A
USGS	03331500	1945-11-08	545	A
USGS	03331500	1945-11-09	620	A
USGS	03331500	1945-11-10	710	A
USGS	03331500	1945-11-11	695	A
USGS	03331500	1945-11-12	680	A
USGS	03331500	1945-11-13	725	A
USGS	03331500	1945-11-14	870	A
USGS	03331500	1945-11-15	835	A
USGS	03331500	1945-11-16	770	A
USGS	03331500	1945-11-17	740	A
USGS	03331500	1945-11-18	740	A
USGS	03331500	1945-11-19	710	A
USGS	03331500	1945-11-20	680	A
USGS	03331500	1945-11-21	650	A
USGS	03331500	1945-11-22	620	A
USGS	03331500	1945-11-23	605	A
USGS	03331500	1945-11-24	590	A
USGS	03331500	1945-11-25	575	A
USGS	03331500	1945-11-26	575	A
USGS	03331500	1945-11-27	590	A
USGS	03331500	1945-11-28	665	A
USGS	03331500	1945-11-29	770	A
USGS	03331500	1945-11-30	770	A
USGS	03331500	1945-12-01	710	A
USGS	03331500	1945-12-02	680	A
USGS	03331500	1945-12-03	680	A
USGS	03331500	1945-12-04	680	A
USGS	03331500	1945-12-05	650	A
USGS	03331500	1945-12-06	620	A
USGS	03331500	1945-12-07	605	A
USGS	03331500	1945-12-08	575	A
USGS	03331500	1945-12-09	560	A
USGS	03331500	1945-12-10	530	A
USGS	03331500	1945-12-11	450	A
USGS	03331500	1945-12-12	370	A
USGS	03331500	1945-12-13	390	A
USGS	03331500	1945-12-14	360	A
USGS	03331500	1945-12-15	330	A
USGS	03331500	1945-12-16	300	A
USGS	03331500	1945-12-17	290	A
USGS	03331500	1945-12-18	280	A
USGS	03331500	1945-12-19	280	A
USGS	03331500	1945-12-20	270	A
USGS	03331500	1945-12-21	260	A
USGS	03331500	1945-12-22	250	A
USGS	03331500	1945-12-23	280	A
USGS	03331500	1945-12-24	350	A
USGS	03331500	1945-12-25	400	A
USGS	03331500	1945-12-26	500	A
USGS	03331500	1945-12-27	550	A
USGS	03331500	1945-12-28	600	A
USGS	03331500	1945-12-29	800	A
USGS	03331500	1945-12-30	1360	A
USGS	03331500	1945-12-31	2020	A
USGS	03331500	1946-01-01	2440	A
USGS	03331500	1946-01-02	2260	A
USGS	03331500	1946-01-03	1970	A
USGS	03331500	1946-01-04	1870	A
USGS	03331500	1946-01-05	1920	A
USGS	03331500	1946-01-06	1970	A
USGS	03331500	1946-01-07	1970	A
USGS	03331500	1946-01-08	1870	A
USGS	03331500	1946-01-09	1770	A
USGS	03331500	1946-01-10	1970	A
USGS	03331500	1946-01-11	2020	A
USGS	03331500	1946-01-12	1920	A
USGS	03331500	1946-01-13	1720	A
USGS	03331500	1946-01-14	1520	A
USGS	03331500	1946-01-15	1360	A
USGS	03331500	1946-01-16	1160	A
USGS	03331500	1946-01-17	1080	A
USGS	03331500	1946-01-18	1080	A
USGS	03331500	1946-01-19	1010	A
USGS	03331500	1946-01-20	870	A
USGS	03331500	1946-01-21	905	A
USGS	03331500	1946-01-22	650	A
USGS	03331500	1946-01-23	750	A
USGS	03331500	1946-01-24	850	A
USGS	03331500	1946-01-25	900	A
USGS	03331500	1946-01-26	850	A
USGS	03331500	1946-01-27	750	A
USGS	03331500	1946-01-28	750	A
USGS	03331500	1946-01-29	800	A
USGS	03331500	1946-01-30	800	A
USGS	03331500	1946-01-31	750	A
USGS	03331500	1946-02-01	700	A
USGS	03331500	1946-02-02	650	A
USGS	03331500	1946-02-03	650	A
USGS	03331500	1946-02-04	700	A
USGS	03331500	1946-02-05	755	A
USGS	03331500	1946-02-06	800	A
USGS	03331500	1946-02-07	835	A
USGS	03331500	1946-02-08	835	A
USGS	03331500	1946-02-09	770	A
USGS	03331500	1946-02-10	710	A
USGS	03331500	1946-02-11	665	A
USGS	03331500	1946-02-12	620	A
USGS	03331500	1946-02-13	710	A
USGS	03331500	1946-02-14	1510	A
USGS	03331500	1946-02-15	1820	A
USGS	03331500	1946-02-16	2200	A
USGS	03331500	1946-02-17	2080	A
USGS	03331500	1946-02-18	2020	A
USGS	03331500	1946-02-19	1870	A
USGS	03331500	1946-02-20	1720	A
USGS	03331500	1946-02-21	1520	A
USGS	03331500	1946-02-22	1280	A
USGS	03331500	1946-02-23	1320	A
USGS	03331500	1946-02-24	1320	A
USGS	03331500	1946-02-25	1200	A
USGS	03331500	1946-02-26	1160	A
USGS	03331500	1946-02-27	1200	A
USGS	03331500	1946-02-28	1160	A
USGS	03331500	1946-03-01	1080	A
USGS	03331500	1946-03-02	1080	A
USGS	03331500	1946-03-03	1120	A
USGS	03331500	1946-03-04	1080	A
USGS	03331500	1946-03-05	1120	A
USGS	03331500	1946-03-06	1320	A
USGS	03331500	1946-03-07	1520	A
USGS	03331500	1946-03-08	1620	A
USGS	03331500	1946-03-09	1520	A
USGS	03331500	1946-03-10	1440	A
USGS	03331500	1946-03-11	1320	A
USGS	03331500	1946-03-12	1200	A
USGS	03331500	1946-03-13	1120	A
USGS	03331500	1946-03-14	1080	A
USGS	03331500	1946-03-15	1320	A
USGS	03331500	1946-03-16	1570	A
USGS	03331500	1946-03-17	1670	A
USGS	03331500	1946-03-18	1970	A
USGS	03331500	1946-03-19	2200	A
USGS	03331500	1946-03-20	2140	A
USGS	03331500	1946-03-21	1920	A
USGS	03331500	1946-03-22	1670	A
USGS	03331500	1946-03-23	1520	A
USGS	03331500	1946-03-24	1520	A
USGS	03331500	1946-03-25	1570	A
USGS	03331500	1946-03-26	1520	A
USGS	03331500	1946-03-27	1400	A
USGS	03331500	1946-03-28	1320	A
USGS	03331500	1946-03-29	1200	A
USGS	03331500	1946-03-30	1080	A
USGS	03331500	1946-03-31	1010	A
USGS	03331500	1946-04-01	975	A
USGS	03331500	1946-04-02	940	A
USGS	03331500	1946-04-03	870	A
USGS	03331500	1946-04-04	818	A
USGS	03331500	1946-04-05	755	A
USGS	03331500	1946-04-06	755	A
USGS	03331500	1946-04-07	770	A
USGS	03331500	1946-04-08	800	A
USGS	03331500	1946-04-09	818	A
USGS	03331500	1946-04-10	770	A
USGS	03331500	1946-04-11	725	A
USGS	03331500	1946-04-12	695	A
USGS	03331500	1946-04-13	665	A
USGS	03331500	1946-04-14	635	A
USGS	03331500	1946-04-15	620	A
USGS	03331500	1946-04-16	605	A
USGS	03331500	1946-04-17	575	A
USGS	03331500	1946-04-18	545	A
USGS	03331500	1946-04-19	530	A
USGS	03331500	1946-04-20	503	A
USGS	03331500	1946-04-21	478	A
USGS	03331500	1946-04-22	466	A
USGS	03331500	1946-04-23	478	A
USGS	03331500	1946-04-24	478	A
USGS	03331500	1946-04-25	478	A
USGS	03331500	1946-04-26	453	A
USGS	03331500	1946-04-27	441	A
USGS	03331500	1946-04-28	429	A
USGS	03331500	1946-04-29	429	A
USGS	03331500	1946-04-30	429	A
USGS	03331500	1946-05-01	417	A
USGS	03331500	1946-05-02	417	A
USGS	03331500	1946-05-03	405	A
USGS	03331500	1946-05-04	405	A
USGS	03331500	1946-05-05	405	A
USGS	03331500	1946-05-06	429	A
USGS	03331500	1946-05-07	429	A
USGS	03331500	1946-05-08	429	A
USGS	03331500	1946-05-09	429	A
USGS	03331500	1946-05-10	417	A
USGS	03331500	1946-05-11	466	A
USGS	03331500	1946-05-12	490	A
USGS	03331500	1946-05-13	490	A
USGS	03331500	1946-05-14	453	A
USGS	03331500	1946-05-15	429	A
USGS	03331500	1946-05-16	478	A
USGS	03331500	1946-05-17	516	A
USGS	03331500	1946-05-18	590	A
USGS	03331500	1946-05-19	740	A
USGS	03331500	1946-05-20	770	A
USGS	03331500	1946-05-21	725	A
USGS	03331500	1946-05-22	680	A
USGS	03331500	1946-05-23	635	A
USGS	03331500	1946-05-24	590	A
USGS	03331500	1946-05-25	545	A
USGS	03331500	1946-05-26	516	A
USGS	03331500	1946-05-27	478	A
USGS	03331500	1946-05-28	453	A
USGS	03331500	1946-05-29	417	A
USGS	03331500	1946-05-30	393	A
USGS	03331500	1946-05-31	381	A
USGS	03331500	1946-06-01	381	A
USGS	03331500	1946-06-02	381	A
USGS	03331500	1946-06-03	369	A
USGS	03331500	1946-06-04	357	A
USGS	03331500	1946-06-05	333	A
USGS	03331500	1946-06-06	321	A
USGS	03331500	1946-06-07	297	A
USGS	03331500	1946-06-08	290	A
USGS	03331500	1946-06-09	285	A
USGS	03331500	1946-06-10	273	A
USGS	03331500	1946-06-11	268	A
USGS	03331500	1946-06-12	321	A
USGS	03331500	1946-06-13	993	A
USGS	03331500	1946-06-14	1570	A
USGS	03331500	1946-06-15	1360	A
USGS	03331500	1946-06-16	1040	A
USGS	03331500	1946-06-17	870	A
USGS	03331500	1946-06-18	770	A
USGS	03331500	1946-06-19	940	A
USGS	03331500	1946-06-20	1160	A
USGS	03331500	1946-06-21	1200	A
USGS	03331500	1946-06-22	1040	A
USGS	03331500	1946-06-23	905	A
USGS	03331500	1946-06-24	818	A
USGS	03331500	1946-06-25	725	A
USGS	03331500	1946-06-26	635	A
USGS	03331500	1946-06-27	545	A
USGS	03331500	1946-06-28	516	A
USGS	03331500	1946-06-29	478	A
USGS	03331500	1946-06-30	453	A
USGS	03331500	1946-07-01	466	A
USGS	03331500	1946-07-02	503	A
USGS	03331500	1946-07-03	478	A
USGS	03331500	1946-07-04	466	A
USGS	03331500	1946-07-05	453	A
USGS	03331500	1946-07-06	429	A
USGS	03331500	1946-07-07	405	A
USGS	03331500	1946-07-08	381	A
USGS	03331500	1946-07-09	357	A
USGS	03331500	1946-07-10	333	A
USGS	03331500	1946-07-11	321	A
USGS	03331500	1946-07-12	307	A
USGS	03331500	1946-07-13	295	A
USGS	03331500	1946-07-14	285	A
USGS	03331500	1946-07-15	273	A
USGS	03331500	1946-07-16	266	A
USGS	03331500	1946-07-17	256	A
USGS	03331500	1946-07-18	251	A
USGS	03331500	1946-07-19	242	A
USGS	03331500	1946-07-20	235	A
USGS	03331500	1946-07-21	249	A
USGS	03331500	1946-07-22	249	A
USGS	03331500	1946-07-23	249	A
USGS	03331500	1946-07-24	239	A
USGS	03331500	1946-07-25	232	A
USGS	03331500	1946-07-26	227	A
USGS	03331500	1946-07-27	220	A
USGS	03331500	1946-07-28	215	A
USGS	03331500	1946-07-29	211	A
USGS	03331500	1946-07-30	206	A
USGS	03331500	1946-07-31	225	A
USGS	03331500	1946-08-01	211	A
USGS	03331500	1946-08-02	220	A
USGS	03331500	1946-08-03	230	A
USGS	03331500	1946-08-04	211	A
USGS	03331500	1946-08-05	201	A
USGS	03331500	1946-08-06	196	A
USGS	03331500	1946-08-07	191	A
USGS	03331500	1946-08-08	199	A
USGS	03331500	1946-08-09	196	A
USGS	03331500	1946-08-10	194	A
USGS	03331500	1946-08-11	191	A
USGS	03331500	1946-08-12	191	A
USGS	03331500	1946-08-13	182	A
USGS	03331500	1946-08-14	178	A
USGS	03331500	1946-08-15	180	A
USGS	03331500	1946-08-16	178	A
USGS	03331500	1946-08-17	189	A
USGS	03331500	1946-08-18	191	A
USGS	03331500	1946-08-19	194	A
USGS	03331500	1946-08-20	227	A
USGS	03331500	1946-08-21	211	A
USGS	03331500	1946-08-22	199	A
USGS	03331500	1946-08-23	194	A
USGS	03331500	1946-08-24	180	A
USGS	03331500	1946-08-25	175	A
USGS	03331500	1946-08-26	166	A
USGS	03331500	1946-08-27	162	A
USGS	03331500	1946-08-28	162	A
USGS	03331500	1946-08-29	162	A
USGS	03331500	1946-08-30	157	A
USGS	03331500	1946-08-31	155	A
USGS	03331500	1946-09-01	155	A
USGS	03331500	1946-09-02	151	A
USGS	03331500	1946-09-03	151	A
USGS	03331500	1946-09-04	146	A
USGS	03331500	1946-09-05	142	A
USGS	03331500	1946-09-06	140	A
USGS	03331500	1946-09-07	142	A
USGS	03331500	1946-09-08	166	A
USGS	03331500	1946-09-09	166	A
USGS	03331500	1946-09-10	178	A
USGS	03331500	1946-09-11	184	A
USGS	03331500	1946-09-12	171	A
USGS	03331500	1946-09-13	168	A
USGS	03331500	1946-09-14	164	A
USGS	03331500	1946-09-15	157	A
USGS	03331500	1946-09-16	155	A
USGS	03331500	1946-09-17	153	A
USGS	03331500	1946-09-18	153	A
USGS	03331500	1946-09-19	151	A
USGS	03331500	1946-09-20	148	A
USGS	03331500	1946-09-21	151	A
USGS	03331500	1946-09-22	151	A
USGS	03331500	1946-09-23	162	A
USGS	03331500	1946-09-24	166	A
USGS	03331500	1946-09-25	159	A
USGS	03331500	1946-09-26	157	A
USGS	03331500	1946-09-27	153	A
USGS	03331500	1946-09-28	155	A
USGS	03331500	1946-09-29	180	A
USGS	03331500	1946-09-30	171	A
USGS	03331500	1946-10-01	162	A
USGS	03331500	1946-10-02	157	A
USGS	03331500	1946-10-03	155	A
USGS	03331500	1946-10-04	151	A
USGS	03331500	1946-10-05	144	A
USGS	03331500	1946-10-06	142	A
USGS	03331500	1946-10-07	137	A
USGS	03331500	1946-10-08	135	A
USGS	03331500	1946-10-09	131	A
USGS	03331500	1946-10-10	135	A
USGS	03331500	1946-10-11	135	A
USGS	03331500	1946-10-12	135	A
USGS	03331500	1946-10-13	133	A
USGS	03331500	1946-10-14	135	A
USGS	03331500	1946-10-15	133	A
USGS	03331500	1946-10-16	131	A
USGS	03331500	1946-10-17	137	A
USGS	03331500	1946-10-18	194	A
USGS	03331500	1946-10-19	213	A
USGS	03331500	1946-10-20	213	A
USGS	03331500	1946-10-21	206	A
USGS	03331500	1946-10-22	180	A
USGS	03331500	1946-10-23	173	A
USGS	03331500	1946-10-24	168	A
USGS	03331500	1946-10-25	173	A
USGS	03331500	1946-10-26	173	A
USGS	03331500	1946-10-27	168	A
USGS	03331500	1946-10-28	168	A
USGS	03331500	1946-10-29	166	A
USGS	03331500	1946-10-30	184	A
USGS	03331500	1946-10-31	232	A
USGS	03331500	1946-11-01	345	A
USGS	03331500	1946-11-02	650	A
USGS	03331500	1946-11-03	695	A
USGS	03331500	1946-11-04	590	A
USGS	03331500	1946-11-05	516	A
USGS	03331500	1946-11-06	441	A
USGS	03331500	1946-11-07	417	A
USGS	03331500	1946-11-08	417	A
USGS	03331500	1946-11-09	405	A
USGS	03331500	1946-11-10	405	A
USGS	03331500	1946-11-11	393	A
USGS	03331500	1946-11-12	393	A
USGS	03331500	1946-11-13	429	A
USGS	03331500	1946-11-14	357	A
USGS	03331500	1946-11-15	333	A
USGS	03331500	1946-11-16	320	A
USGS	03331500	1946-11-17	345	A
USGS	03331500	1946-11-18	345	A
USGS	03331500	1946-11-19	333	A
USGS	03331500	1946-11-20	333	A
USGS	03331500	1946-11-21	321	A
USGS	03331500	1946-11-22	321	A
USGS	03331500	1946-11-23	321	A
USGS	03331500	1946-11-24	309	A
USGS	03331500	1946-11-25	307	A
USGS	03331500	1946-11-26	309	A
USGS	03331500	1946-11-27	321	A
USGS	03331500	1946-11-28	321	A
USGS	03331500	1946-11-29	321	A
USGS	03331500	1946-11-30	309	A
USGS	03331500	1946-12-01	307	A
USGS	03331500	1946-12-02	297	A
USGS	03331500	1946-12-03	287	A
USGS	03331500	1946-12-04	283	A
USGS	03331500	1946-12-05	275	A
USGS	03331500	1946-12-06	273	A
USGS	03331500	1946-12-07	275	A
USGS	03331500	1946-12-08	271	A
USGS	03331500	1946-12-09	268	A
USGS	03331500	1946-12-10	271	A
USGS	03331500	1946-12-11	273	A
USGS	03331500	1946-12-12	330	A
USGS	03331500	1946-12-13	503	A
USGS	03331500	1946-12-14	545	A
USGS	03331500	1946-12-15	490	A
USGS	03331500	1946-12-16	441	A
USGS	03331500	1946-12-17	417	A
USGS	03331500	1946-12-18	400	A
USGS	03331500	1946-12-19	370	A
USGS	03331500	1946-12-20	370	A
USGS	03331500	1946-12-21	400	A
USGS	03331500	1946-12-22	350	A
USGS	03331500	1946-12-23	320	A
USGS	03331500	1946-12-24	320	A
USGS	03331500	1946-12-25	310	A
USGS	03331500	1946-12-26	300	A
USGS	03331500	1946-12-27	300	A
USGS	03331500	1946-12-28	321	A
USGS	03331500	1946-12-29	357	A
USGS	03331500	1946-12-30	369	A
USGS	03331500	1946-12-31	370	A
USGS	03331500	1947-01-01	330	A
USGS	03331500	1947-01-02	350	A
USGS	03331500	1947-01-03	370	A
USGS	03331500	1947-01-04	340	A
USGS	03331500	1947-01-05	300	A
USGS	03331500	1947-01-06	300	A
USGS	03331500	1947-01-07	350	A
USGS	03331500	1947-01-08	350	A
USGS	03331500	1947-01-09	320	A
USGS	03331500	1947-01-10	300	A
USGS	03331500	1947-01-11	280	A
USGS	03331500	1947-01-12	300	A
USGS	03331500	1947-01-13	370	A
USGS	03331500	1947-01-14	450	A
USGS	03331500	1947-01-15	755	A
USGS	03331500	1947-01-16	818	A
USGS	03331500	1947-01-17	755	A
USGS	03331500	1947-01-18	680	A
USGS	03331500	1947-01-19	635	A
USGS	03331500	1947-01-20	605	A
USGS	03331500	1947-01-21	560	A
USGS	03331500	1947-01-22	450	A
USGS	03331500	1947-01-23	350	A
USGS	03331500	1947-01-24	500	A
USGS	03331500	1947-01-25	700	A
USGS	03331500	1947-01-26	665	A
USGS	03331500	1947-01-27	650	A
USGS	03331500	1947-01-28	650	A
USGS	03331500	1947-01-29	620	A
USGS	03331500	1947-01-30	954	A
USGS	03331500	1947-01-31	1720	A
USGS	03331500	1947-02-01	2080	A
USGS	03331500	1947-02-02	1970	A
USGS	03331500	1947-02-03	1670	A
USGS	03331500	1947-02-04	1300	A
USGS	03331500	1947-02-05	950	A
USGS	03331500	1947-02-06	650	A
USGS	03331500	1947-02-07	550	A
USGS	03331500	1947-02-08	450	A
USGS	03331500	1947-02-09	500	A
USGS	03331500	1947-02-10	550	A
USGS	03331500	1947-02-11	600	A
USGS	03331500	1947-02-12	620	A
USGS	03331500	1947-02-13	620	A
USGS	03331500	1947-02-14	620	A
USGS	03331500	1947-02-15	600	A
USGS	03331500	1947-02-16	600	A
USGS	03331500	1947-02-17	540	A
USGS	03331500	1947-02-18	500	A
USGS	03331500	1947-02-19	450	A
USGS	03331500	1947-02-20	400	A
USGS	03331500	1947-02-21	400	A
USGS	03331500	1947-02-22	380	A
USGS	03331500	1947-02-23	300	A
USGS	03331500	1947-02-24	320	A
USGS	03331500	1947-02-25	370	A
USGS	03331500	1947-02-26	420	A
USGS	03331500	1947-02-27	350	A
USGS	03331500	1947-02-28	350	A
USGS	03331500	1947-03-01	350	A
USGS	03331500	1947-03-02	350	A
USGS	03331500	1947-03-03	350	A
USGS	03331500	1947-03-04	350	A
USGS	03331500	1947-03-05	370	A
USGS	03331500	1947-03-06	400	A
USGS	03331500	1947-03-07	405	A
USGS	03331500	1947-03-08	393	A
USGS	03331500	1947-03-09	381	A
USGS	03331500	1947-03-10	381	A
USGS	03331500	1947-03-11	393	A
USGS	03331500	1947-03-12	429	A
USGS	03331500	1947-03-13	466	A
USGS	03331500	1947-03-14	680	A
USGS	03331500	1947-03-15	852	A
USGS	03331500	1947-03-16	725	A
USGS	03331500	1947-03-17	680	A
USGS	03331500	1947-03-18	635	A
USGS	03331500	1947-03-19	590	A
USGS	03331500	1947-03-20	560	A
USGS	03331500	1947-03-21	560	A
USGS	03331500	1947-03-22	545	A
USGS	03331500	1947-03-23	545	A
USGS	03331500	1947-03-24	650	A
USGS	03331500	1947-03-25	975	A
USGS	03331500	1947-03-26	1200	A
USGS	03331500	1947-03-27	1160	A
USGS	03331500	1947-03-28	1080	A
USGS	03331500	1947-03-29	1080	A
USGS	03331500	1947-03-30	1080	A
USGS	03331500	1947-03-31	1010	A
USGS	03331500	1947-04-01	975	A
USGS	03331500	1947-04-02	1120	A
USGS	03331500	1947-04-03	1200	A
USGS	03331500	1947-04-04	1160	A
USGS	03331500	1947-04-05	1160	A
USGS	03331500	1947-04-06	1520	A
USGS	03331500	1947-04-07	1670	A
USGS	03331500	1947-04-08	1480	A
USGS	03331500	1947-04-09	1320	A
USGS	03331500	1947-04-10	1200	A
USGS	03331500	1947-04-11	1280	A
USGS	03331500	1947-04-12	1720	A
USGS	03331500	1947-04-13	1820	A
USGS	03331500	1947-04-14	1620	A
USGS	03331500	1947-04-15	1440	A
USGS	03331500	1947-04-16	1320	A
USGS	03331500	1947-04-17	1360	A
USGS	03331500	1947-04-18	1320	A
USGS	03331500	1947-04-19	1240	A
USGS	03331500	1947-04-20	1400	A
USGS	03331500	1947-04-21	2200	A
USGS	03331500	1947-04-22	2860	A
USGS	03331500	1947-04-23	2790	A
USGS	03331500	1947-04-24	2580	A
USGS	03331500	1947-04-25	2320	A
USGS	03331500	1947-04-26	2080	A
USGS	03331500	1947-04-27	1820	A
USGS	03331500	1947-04-28	1670	A
USGS	03331500	1947-04-29	1520	A
USGS	03331500	1947-04-30	1770	A
USGS	03331500	1947-05-01	2200	A
USGS	03331500	1947-05-02	2200	A
USGS	03331500	1947-05-03	1970	A
USGS	03331500	1947-05-04	1820	A
USGS	03331500	1947-05-05	1720	A
USGS	03331500	1947-05-06	1520	A
USGS	03331500	1947-05-07	1400	A
USGS	03331500	1947-05-08	1320	A
USGS	03331500	1947-05-09	1240	A
USGS	03331500	1947-05-10	1120	A
USGS	03331500	1947-05-11	1040	A
USGS	03331500	1947-05-12	975	A
USGS	03331500	1947-05-13	940	A
USGS	03331500	1947-05-14	905	A
USGS	03331500	1947-05-15	870	A
USGS	03331500	1947-05-16	905	A
USGS	03331500	1947-05-17	1040	A
USGS	03331500	1947-05-18	1080	A
USGS	03331500	1947-05-19	1080	A
USGS	03331500	1947-05-20	1080	A
USGS	03331500	1947-05-21	1400	A
USGS	03331500	1947-05-22	1970	A
USGS	03331500	1947-05-23	2020	A
USGS	03331500	1947-05-24	1770	A
USGS	03331500	1947-05-25	1520	A
USGS	03331500	1947-05-26	1360	A
USGS	03331500	1947-05-27	1240	A
USGS	03331500	1947-05-28	1160	A
USGS	03331500	1947-05-29	1160	A
USGS	03331500	1947-05-30	1240	A
USGS	03331500	1947-05-31	1160	A
USGS	03331500	1947-06-01	1160	A
USGS	03331500	1947-06-02	1670	A
USGS	03331500	1947-06-03	1970	A
USGS	03331500	1947-06-04	1870	A
USGS	03331500	1947-06-05	1620	A
USGS	03331500	1947-06-06	1400	A
USGS	03331500	1947-06-07	1400	A
USGS	03331500	1947-06-08	1570	A
USGS	03331500	1947-06-09	1570	A
USGS	03331500	1947-06-10	1400	A
USGS	03331500	1947-06-11	1240	A
USGS	03331500	1947-06-12	1120	A
USGS	03331500	1947-06-13	1010	A
USGS	03331500	1947-06-14	1080	A
USGS	03331500	1947-06-15	1040	A
USGS	03331500	1947-06-16	905	A
USGS	03331500	1947-06-17	835	A
USGS	03331500	1947-06-18	852	A
USGS	03331500	1947-06-19	835	A
USGS	03331500	1947-06-20	770	A
USGS	03331500	1947-06-21	710	A
